id,text,date,source,clean,token_count
news_577,Novo Nordisk’s semaglutide cuts kidney disease progression in trial - Clinical Trials Arena. Novo Nordisk’s semaglutide cuts kidney disease progression in trial Clinical Trials Arena,2024-03-06,news,novo nordisks semaglutide cut kidney disease progression trial clinical trial arena novo nordisks semaglutide cut kidney disease progression trial clinical trial arena,22
news_578,At a glance: The STEP trials - springermedicine.com. At a glance: The STEP trials springermedicine.com,2024-04-15,news,glance step trial springermedicinecom glance step trial springermedicinecom,8
news_579,"STEP 9 results, published in NEJM, demonstrated semaglutide reduced knee osteoarthritis-related pain in people with obesity - PR Newswire. STEP 9 results, published in NEJM, demonstrated semaglutide reduced knee osteoarthritis-related pain in people with obesity PR Newswire",2024-10-30,news,step result published nejm demonstrated semaglutide reduced knee osteoarthritisrelated pain people obesity newswire step result published nejm demonstrated semaglutide reduced knee osteoarthritisrelated pain people obesity newswire,26
news_580,Semaglutide dominates GLP-1 receptor agonist clinical trials - drugdiscoverytrends.com. Semaglutide dominates GLP-1 receptor agonist clinical trials drugdiscoverytrends.com,2024-03-28,news,semaglutide dominates glp receptor agonist clinical trial drugdiscoverytrendscom semaglutide dominates glp receptor agonist clinical trial drugdiscoverytrendscom,16
news_581,Brain Matters: OSU-CHS researchers studying semaglutide for possible addiction treatment - Oklahoma State University. Brain Matters: OSU-CHS researchers studying semaglutide for possible addiction treatment Oklahoma State University,2024-05-08,news,brain matter osuchs researcher studying semaglutide possible addiction treatment oklahoma state university brain matter osuchs researcher studying semaglutide possible addiction treatment oklahoma state university,24
news_582,"Novo plots US, EU approval filings after oral semaglutide shows cardio benefits in certain diabetes patients - Fierce Pharma. Novo plots US, EU approval filings after oral semaglutide shows cardio benefits in certain diabetes patients Fierce Pharma",2024-10-21,news,novo plot approval filing oral semaglutide show cardio benefit certain diabetes patient fierce pharma novo plot approval filing oral semaglutide show cardio benefit certain diabetes patient fierce pharma,28
news_583,Studying the Mental Health Impact of Weight Loss Drugs - Northwestern University. Studying the Mental Health Impact of Weight Loss Drugs Northwestern University,2024-09-18,news,studying mental health impact weight loss drug northwestern university studying mental health impact weight loss drug northwestern university,18
news_584,"ESSENCE: Semaglutide bests placebo in MASH resolution, fibrosis improvement at 72 weeks - Healio. ESSENCE: Semaglutide bests placebo in MASH resolution, fibrosis improvement at 72 weeks Healio",2024-11-21,news,essence semaglutide best placebo mash resolution fibrosis improvement week healio essence semaglutide best placebo mash resolution fibrosis improvement week healio,20
news_585,Semaglutide reduces severity of common liver disease in people with HIV - National Institutes of Health (NIH) | (.gov). Semaglutide reduces severity of common liver disease in people with HIV National Institutes of Health (NIH) | (.gov),2024-03-05,news,semaglutide reduces severity common liver disease people hiv national institute health nih gov semaglutide reduces severity common liver disease people hiv national institute health nih gov,26
news_586,AHA 2024: semaglutide continues to impress in diabetic kidney disease - Clinical Trials Arena. AHA 2024: semaglutide continues to impress in diabetic kidney disease Clinical Trials Arena,2024-11-18,news,aha semaglutide continues impress diabetic kidney disease clinical trial arena aha semaglutide continues impress diabetic kidney disease clinical trial arena,20
news_587,More Evidence Ties Semaglutide to Reduced Alzheimer’s Risk - Medscape. More Evidence Ties Semaglutide to Reduced Alzheimer’s Risk Medscape,2024-10-24,news,evidence tie semaglutide reduced alzheimers risk medscape evidence tie semaglutide reduced alzheimers risk medscape,14
news_588,Semaglutide Shows Promise as a Potential Alcohol Use Disorder Medication - National Institute on Alcohol Abuse and Alcoholism (.gov). Semaglutide Shows Promise as a Potential Alcohol Use Disorder Medication National Institute on Alcohol Abuse and Alcoholism (.gov),2024-02-08,news,semaglutide show promise potential alcohol use disorder medication national institute alcohol abuse alcoholism gov semaglutide show promise potential alcohol use disorder medication national institute alcohol abuse alcoholism gov,28
news_589,"Oral Semaglutide Shows Improved Energy Intake, Appetite, Eating Control in Adults with Obesity - Applied Clinical Trials Online. Oral Semaglutide Shows Improved Energy Intake, Appetite, Eating Control in Adults with Obesity Applied Clinical Trials Online",2024-07-31,news,oral semaglutide show improved energy intake appetite eating control adult obesity applied clinical trial online oral semaglutide show improved energy intake appetite eating control adult obesity applied clinical trial online,30
news_590,MORE CLINICAL TRIAL NEWS IN THE PACIFIC NORTHWEST! - Breakthrough T1D. MORE CLINICAL TRIAL NEWS IN THE PACIFIC NORTHWEST! Breakthrough T1D,2024-04-17,news,clinical trial news pacific northwest breakthrough clinical trial news pacific northwest breakthrough,12
news_591,"Changes in body weight and composition, metabolic parameters, and quality of life in patients with type 2 diabetes treated with subcutaneous semaglutide in real-world clinical practice - Frontiers. Changes in body weight and composition, metabolic parameters, and quality of life in patients with type 2 diabetes treated with subcutaneous semaglutide in real-world clinical practice Frontiers",2024-07-01,news,change body weight composition metabolic parameter quality life patient type diabetes treated subcutaneous semaglutide realworld clinical practice frontier change body weight composition metabolic parameter quality life patient type diabetes treated subcutaneous semaglutide realworld clinical practice frontier,36
news_592,"GLP1-RAs linked with reduced risk of depression, study claims - Clinical Trials Arena. GLP1-RAs linked with reduced risk of depression, study claims Clinical Trials Arena",2024-03-04,news,glpras linked reduced risk depression study claim clinical trial arena glpras linked reduced risk depression study claim clinical trial arena,20
news_593,ESC 2024: SELECT trial provides promising results for obesity-related HFpEF treatment - Clinical Trials Arena. ESC 2024: SELECT trial provides promising results for obesity-related HFpEF treatment Clinical Trials Arena,2024-08-30,news,esc select trial provides promising result obesityrelated hfpef treatment clinical trial arena esc select trial provides promising result obesityrelated hfpef treatment clinical trial arena,24
news_594,Penn study focuses on semaglutide and mental health impacts - Penn Medicine. Penn study focuses on semaglutide and mental health impacts Penn Medicine,2024-09-03,news,penn study focus semaglutide mental health impact penn medicine penn study focus semaglutide mental health impact penn medicine,18
news_595,ESSENCE Phase 3 trial results demonstrating statistically significant and superior improvements with semaglutide 2.4 mg in people with MASH presented at AASLD 2024 - The Liver Meeting® - PR Newswire. ESSENCE Phase 3 trial results demonstrating statistically significant and superior improvements with semaglutide 2.4 mg in people with MASH presented at AASLD 2024 - The Liver Meeting® PR Newswire,2024-11-19,news,essence phase trial result demonstrating statistically significant superior improvement semaglutide people mash presented aasld liver meeting newswire essence phase trial result demonstrating statistically significant superior improvement semaglutide people mash presented aasld liver meeting newswire,34
news_596,"Novo Nordisk's semaglutide delivers in phase 3 MASH study, teeing up filings - Fierce Pharma. Novo Nordisk's semaglutide delivers in phase 3 MASH study, teeing up filings Fierce Pharma",2024-11-01,news,novo nordisks semaglutide delivers phase mash study teeing filing fierce pharma novo nordisks semaglutide delivers phase mash study teeing filing fierce pharma,22
news_597,Novo Nordisk plans label expansion for Rybelsus following Phase III win - Clinical Trials Arena. Novo Nordisk plans label expansion for Rybelsus following Phase III win Clinical Trials Arena,2024-10-22,news,novo nordisk plan label expansion rybelsus following phase iii win clinical trial arena novo nordisk plan label expansion rybelsus following phase iii win clinical trial arena,26
news_598,"First Opinion readers on clinical trials in Africa, compounded semaglutide, depressed mice, and more - statnews.com. First Opinion readers on clinical trials in Africa, compounded semaglutide, depressed mice, and more statnews.com",2024-09-21,news,first opinion reader clinical trial africa compounded semaglutide depressed mouse statnewscom first opinion reader clinical trial africa compounded semaglutide depressed mouse statnewscom,22
news_599,Revolutionary Weight Loss: Largest Ever Obesity Study Showcases Semaglutide’s Promise - SciTechDaily. Revolutionary Weight Loss: Largest Ever Obesity Study Showcases Semaglutide’s Promise SciTechDaily,2024-05-31,news,revolutionary weight loss largest ever obesity study showcase semaglutides promise scitechdaily revolutionary weight loss largest ever obesity study showcase semaglutides promise scitechdaily,22
news_600,FLOW Trial Results Demonstrate Positive Kidney Outcomes With Semaglutide - Pharmacy Times. FLOW Trial Results Demonstrate Positive Kidney Outcomes With Semaglutide Pharmacy Times,2024-03-05,news,flow trial result demonstrate positive kidney outcome semaglutide pharmacy time flow trial result demonstrate positive kidney outcome semaglutide pharmacy time,20
news_601,Trial shows Wegovy can ease heart failure symptoms - BioPharma Dive. Trial shows Wegovy can ease heart failure symptoms BioPharma Dive,2024-04-08,news,trial show wegovy ease heart failure symptom biopharma dive trial show wegovy ease heart failure symptom biopharma dive,18
news_602,Many people remain excluded from GLP-1 clinical trials for weight loss - Healio. Many people remain excluded from GLP-1 clinical trials for weight loss Healio,2024-11-25,news,many people remain excluded glp clinical trial weight loss healio many people remain excluded glp clinical trial weight loss healio,20
